StockCode,product_demand,avg_product_price,demand_tier
22063,544,2.7180898876404496,1
22064,1608,1.6367052023121387,2
22065,6440,0.6127932960893855,2
22066,2248,0.6111428571428572,2
22067,389,1.522549019607843,1
22068,437,1.4128235294117646,1
22069,220,1.4238461538461538,1
22070,874,3.894186046511628,1
22071,711,3.6298666666666666,1
22072,813,3.453108108108108,1
22073,300,3.7059183673469387,1
22074,1001,1.2164935064935065,2
22075,1565,1.5195999999999998,2
22076,1035,1.4310526315789474,2
22077,8605,1.7783355525965379,2
22078,1300,2.093421052631579,2
22079,1715,1.6984120171673818,2
22080,1182,1.6469465648854962,2
22081,595,1.7401098901098901,1
22082,2558,1.6814772727272727,2
22083,4307,2.9532142857142856,2
22084,4893,2.9071801566579634,2
22085,507,2.9283783783783788,1
22086,15617,2.9372031403336605,2
22087,3779,2.880566037735849,2
22088,1698,2.905555555555556,2
22089,1190,2.934699453551913,2
22090,6879,2.904694589877836,2
22091,1945,0.5468888888888889,2
22092,668,0.505,1
22093,1828,0.517,2
22094,2087,0.5678571428571428,2
22095,1578,0.6526315789473685,2
22096,1364,0.5168644067796611,2
22097,1591,0.5314473684210527,2
22098,1957,0.669271523178808,2
22099,1405,0.6098496240601504,2
22100,729,0.648,1
22101,837,1.9366666666666668,1
22102,1533,1.51,2
22103,1165,1.478235294117647,2
22104,151,1.3641666666666667,1
22105,506,3.59,1
22106,286,5.566666666666666,1
22107,293,3.532972972972973,1
22108,101,2.855,0
22109,1383,3.8364417177914114,2
22110,618,2.577361963190184,1
22111,4259,4.90327868852459,2
22112,5160,4.873865546218488,2
22113,3156,4.029555555555556,2
22114,3736,4.212192307692308,2
22115,1495,1.5037297297297296,2
22116,505,1.2240000000000002,1
22117,1290,2.785416666666667,2
22118,219,4.2385,1
22119,348,6.15509090909091,1
22120,505,9.866823529411764,1
22121,333,6.062413793103448,1
22123,443,2.139189189189189,1
22124,79,2.31625,0
22125,4,5.95,0
22127,402,1.2409523809523808,1
22128,1729,1.2368055555555555,2
22129,992,0.9664864864864864,2
22130,1505,0.8485714285714285,2
22131,1890,2.0374736842105263,2
22132,935,0.8562650602409638,2
22133,702,0.8738333333333334,1
22134,637,0.46210526315789474,1
22135,262,0.46183673469387754,1
22136,334,1.6462264150943395,1
22137,68,2.913636363636364,0
22138,4797,4.988742791234141,2
22139,4248,4.997995198079232,2
22141,2448,2.1459722222222224,2
22142,3073,1.4962462462462462,2
22144,3468,2.1472311212814645,2
22145,30,2.1,0
22146,1,1.95,0
22147,6127,1.4642163355408389,2
22148,1819,1.937272727272727,2
22149,5890,2.1034249471458777,2
22150,2923,1.9640435835351089,2
22151,14877,0.4297979797979798,2
22152,2351,0.431734693877551,2
22153,2459,0.41870967741935483,2
22154,3532,0.4194915254237288,2
22155,2203,0.42,2
22156,1875,0.8663522012578616,2
22157,212,0.85,1
22158,2895,2.975777777777778,2
22161,4143,0.23285714285714285,2
22162,106,2.95,0
22163,626,1.3829411764705883,1
22164,71,2.9500000000000006,0
22165,267,10.328947368421053,1
22166,122,7.6375,0
22167,121,9.848305084745762,0
22168,139,8.488666666666667,1
22169,1075,8.388641114982578,2
22170,1023,6.747155555555555,2
22171,1723,8.363668831168832,2
22173,2151,3.066608187134503,2
22174,2688,1.7254494382022472,2
22175,841,2.9414893617021276,1
22176,489,2.946039603960396,1
22178,22433,1.4312121212121212,2
22179,796,6.733186813186814,1
22180,303,9.917045454545454,1
22181,577,0.8471739130434782,1
22182,206,4.463157894736842,1
22183,74,6.435294117647059,0
22184,8,8.5,0
22185,1428,1.5903076923076922,2
22186,801,2.3194117647058823,1
22187,1183,2.560612244897959,2
22188,4844,3.798802395209581,2
22189,8195,3.8768627450980393,2
22190,566,1.8186538461538464,1
22191,1426,8.461845386533666,2
22192,907,8.483816568047338,1
22193,1352,8.497350835322196,2
22194,53,8.5,0
22195,1699,1.7345614035087717,2
22196,2385,0.8700772200772201,2
22197,49183,0.8392883895131086,2
22198,873,1.6273584905660377,1
22199,384,3.775252525252525,1
22200,326,3.886883116883117,1
22201,108,3.7875,0
22202,39,3.75,0
22203,310,3.556813186813187,1
22204,96,3.346774193548387,0
22207,1200,4.437017543859649,2
22208,1289,0.9875714285714285,2
22209,825,0.9900793650793651,1
22210,914,0.9644666666666666,1
22211,783,0.9874999999999999,1
22212,1422,2.1096212121212123,2
22214,114,2.3823809523809523,0
22215,330,7.41123595505618,1
22216,327,0.7144999999999999,1
22217,765,0.9986153846153846,1
22218,1,4.25,0
22219,3372,0.8608333333333332,2
22220,214,8.418,1
22221,124,9.121590909090909,0
22222,824,4.307046979865772,1
22223,315,4.096511627906977,1
22224,688,2.9055555555555554,1
22227,1969,0.6648351648351648,2
22228,852,0.6982978723404255,1
22229,495,0.6703125,1
22230,926,0.5445454545454546,1
22231,869,0.9386486486486486,1
22232,623,0.9027868852459017,1
22233,541,1.0218518518518518,1
22236,308,12.525,1
22241,1788,1.2477647058823529,2
22242,631,1.6277777777777775,1
22243,3055,1.6319819819819819,2
22244,1617,1.925257731958763,2
22245,1199,0.8432758620689654,2
22246,278,2.192222222222222,1
22247,485,0.8478688524590163,1
22248,383,0.8472340425531915,1
22249,645,0.8484883720930232,1
22250,449,0.8477966101694915,1
22251,520,1.2474666666666667,1
22252,650,1.236619718309859,1
22254,594,1.2453658536585366,1
22255,542,0.85,1
22256,262,1.25,1
22257,283,1.1577777777777778,1
22258,722,1.1347222222222222,1
22259,384,1.0547058823529412,1
22260,410,0.9124,1
22261,520,0.8894936708860759,1
22262,924,0.8660824742268041,1
22263,256,0.8671428571428572,1
22264,1393,0.67,2
22265,514,0.65,1
22266,1861,0.46279069767441866,2
22267,828,0.9683116883116883,1
22268,1838,0.5742574257425742,2
22269,841,0.9306741573033708,1
22270,211,3.7419999999999995,1
22271,1653,2.967186311787072,2
22272,194,2.9414893617021276,1
22273,4469,2.967033333333333,2
22274,1301,2.9876470588235295,2
22275,69,7.65,0
22276,253,2.55,1
22277,355,2.224920634920635,1
22278,244,4.95,1
22279,480,1.27,1
22280,177,1.3634375,1
22281,109,5.95,0
22282,111,12.91265625,0
22283,258,8.016440677966102,1
22284,901,1.65,1
22285,834,1.65,1
22286,1051,1.1121951219512196,2
22287,750,1.1588135593220337,1
22288,453,1.25,1
22289,126,1.25,0
22291,1243,1.45,2
22292,1088,1.4478947368421051,2
22293,821,1.4499999999999997,1
22294,5439,1.245632183908046,2
22295,2737,1.6686425339366515,2
22296,3055,1.6587323943661971,2
22297,3863,1.2571551724137933,2
22299,1316,1.0452380952380953,2
22300,1450,2.534041095890411,2
22301,2118,2.5203783783783784,2
22302,2288,2.5199479166666667,2
22303,2770,2.519177489177489,2
22304,744,2.6112499999999996,1
22305,684,2.693863636363636,1
22306,1138,1.146504854368932,2
22307,729,1.162741935483871,1
22308,145,2.8052777777777775,1
22309,293,2.645909090909091,1
22310,531,1.7896226415094338,1
22311,1054,3.1492,2
22312,503,3.0138775510204083,1
22313,553,2.8417857142857144,1
22314,517,3.0381250000000004,1
22315,761,1.2468852459016393,1
22316,638,1.2364285714285714,1
22317,172,3.072,1
22318,396,2.941111111111111,1
22319,1346,0.5696825396825397,2
22320,183,6.1146376811594205,1
22321,760,0.85,1
22322,390,0.85,1
22323,1,1.95,0
22324,228,2.4486666666666665,1
22325,153,4.9381355932203395,1
22326,8100,2.9357471264367816,2
22327,832,2.9407514450867054,1
22328,6481,2.9280042462845013,2
22329,1387,1.6395424836601307,2
22331,1768,1.656153846153846,2
22332,982,1.6438931297709922,2
22333,4391,1.6341176470588235,2
22334,684,1.663478260869565,1
22335,2024,0.6597744360902256,2
22336,2283,0.439811320754717,2
22337,635,0.6870370370370371,1
22338,4179,0.3147933884297521,2
22339,2283,0.26854545454545453,2
22340,993,0.44682539682539685,2
22341,405,1.8002439024390244,1
22342,833,0.9826923076923078,1
22343,1705,0.55046875,2
22344,1049,0.577659574468085,2
22345,972,0.5409090909090909,2
22346,885,0.5444117647058823,1
22348,3863,0.8665637065637065,2
22349,1341,3.762327586206897,2
22350,1356,2.5531460674157302,2
22351,12,1.65,0
22352,2853,2.5546525679758307,2
22353,61,2.55,0
22354,700,3.8087692307692307,1
22355,8975,0.8513021702838064,2
22356,7306,0.8615090543259558,2
22357,324,4.2058620689655175,1
22358,456,2.996725663716814,1
22359,162,2.995079365079365,1
22360,886,3.012666666666667,1
22361,539,2.9373015873015875,1
22362,349,3.015185185185185,1
22363,454,2.970666666666667,1
22364,519,2.9956565656565655,1
22365,730,7.865118110236221,1
22366,722,7.803141025641025,1
22367,3543,1.9839168490153172,2
22371,830,4.364409448818898,1
22372,221,4.318118811881188,1
22374,448,4.262201257861635,1
22375,253,4.234848484848484,1
22376,193,4.290470588235294,1
22377,1038,1.9532380952380952,2
22378,1685,1.8362857142857143,2
22379,6088,2.1248067632850245,2
22380,1156,2.128,2
22381,3169,2.1243389830508477,2
22382,9912,1.655674603174603,2
22383,11722,1.6513296398891966,2
22384,10254,1.6517136886102401,2
22385,8236,2.0364681724845997,2
22386,20165,2.0186067415730338,2
22389,329,1.9886111111111109,1
22390,261,2.3629032258064515,1
22391,146,1.5977777777777777,1
22393,487,1.9869999999999999,1
22394,160,1.61375,1
22395,134,1.3153333333333335,0
22396,1182,0.6361607142857143,2
22398,2545,0.6361637931034483,2
22399,1130,1.2390804597701148,2
22400,1393,0.5756578947368421,2
22402,1705,0.6228859060402685,2
22403,1223,0.5827906976744186,2
22405,347,1.127142857142857,1
22406,319,1.215625,1
22407,94,1.22875,0
22408,137,1.1904347826086956,1
22409,216,1.25,1
22410,223,1.1454347826086957,1
22411,10518,2.0374844333748445,2
22412,877,2.0935897435897437,1
22413,3690,2.964385474860335,2
22414,253,8.289,1
22415,19,7.950000000000001,0
22416,850,1.4436507936507936,1
22417,8103,0.5527619047619048,2
22418,6267,0.8724691358024691,2
22419,2812,0.44638554216867465,2
22420,1199,0.47712643678160915,2
22421,1925,0.4565853658536585,2
22422,971,0.6605194805194805,2
22423,12402,12.483401044689495,2
22424,713,12.658780487804878,1
22425,434,4.960709219858156,1
22426,660,3.662328767123288,1
22427,1995,5.911252796420581,2
22428,221,7.015,1
22429,1193,4.259353846153846,2
22430,544,4.928915662650603,1
22431,1981,1.9705017921146952,2
22432,1648,1.9490833333333333,2
22433,1341,1.950418848167539,2
22434,779,1.9687931034482757,1
22435,2680,1.2557918552036198,2
22436,2110,0.6624137931034483,2
22437,2727,0.8477840909090909,2
22438,900,1.5072972972972971,1
22439,1768,0.689877300613497,2
22440,5897,0.4175342465753425,2
22441,994,2.0971098265895955,2
22442,292,6.295945945945946,1
22443,153,7.95,1
22444,763,1.2444117647058823,1
22445,472,3.0556,1
22446,161,3.2551219512195124,1
22447,75,3.0875,0
22448,187,3.199411764705882,1
22449,365,3.3255056179775284,1
22450,184,3.3425925925925926,1
22451,202,3.33974358974359,1
22452,388,2.8935294117647063,1
22453,334,2.9244680851063833,1
22454,228,2.918421052631579,1
22456,1452,4.888235294117647,2
22457,8480,2.975061224489796,2
22458,513,2.57,1
22459,375,2.529333333333333,1
22460,2381,1.2861585365853658,2
22461,231,7.7411111111111115,1
22464,3200,1.5931578947368419,2
22465,1965,1.531963190184049,2
22466,2929,1.9276315789473684,2
22467,7688,2.4994880546075082,2
22468,467,6.758103448275863,1
22469,16775,1.6394923857868018,2
22470,9591,2.956837606837607,2
22471,360,4.361384615384615,1
22472,293,4.763658536585366,1
22473,437,4.238607594936709,1
22474,244,4.597469879518073,1
22475,281,4.642857142857143,1
22476,811,4.960126582278481,1
22477,1290,1.2564788732394365,2
22478,1417,1.255974025974026,2
22479,1078,1.2585185185185184,2
22480,613,1.2444117647058823,1
22481,694,1.0448275862068965,1
22482,448,1.2420833333333332,1
22483,726,2.98044776119403,1
22485,462,12.629999999999999,1
22486,52,7.904000000000001,0
22487,724,9.77028947368421,1
22488,2911,1.6542307692307692,2
22489,9314,0.43211180124223597,2
22491,3910,0.8557635467980296,2
22492,26076,0.656523076923077,2
22493,2354,1.700222222222222,2
22494,890,1.3484873949579832,1
22495,242,2.59,1
22496,243,2.672285714285714,1
22497,178,4.25,1
22498,229,5.95,1
22499,1734,5.945016722408027,2
22500,240,4.045555555555556,1
22501,1194,9.779806949806948,2
22502,1488,11.197489539748956,2
22503,64,23.95,0
22504,160,22.50897435897436,1
22505,1365,4.924776119402986,2
22507,2786,4.937327586206897,2
22508,1516,3.8366249999999997,2
22509,205,11.571951219512195,1
22510,210,2.439047619047619,1
22511,245,2.3329166666666667,1
22512,118,2.682424242424242,0
22513,135,3.7803846153846155,0
22514,261,2.0967105263157895,1
22515,237,2.096031746031746,1
22516,171,2.0943181818181817,1
22517,186,2.095689655172414,1
22518,333,2.0824561403508772,1
22519,370,2.0846153846153848,1
22520,705,0.85,1
22521,607,0.85,1
22522,923,0.8489516129032257,1
22523,844,0.85,1
22524,592,1.247121212121212,1
22525,458,1.246346153846154,1
22526,112,12.72313432835821,0
22529,816,0.4180645161290322,1
22530,3514,0.41612903225806447,2
22531,3293,0.41963855421686747,2
22532,1063,0.4133823529411765,2
22533,1745,0.41126582278481016,2
22534,4331,0.41739130434782606,2
22535,1716,0.4149557522123894,2
22536,4721,0.4129054054054054,2
22537,1818,0.42,2
22538,387,0.41148148148148145,1
22539,2824,0.40399999999999997,2
22540,2451,0.41215384615384615,2
22541,466,0.4254545454545454,1
22543,1436,0.3780487804878049,2
22544,4414,0.41078125,2
22545,1089,0.4008333333333333,2
22546,2065,0.39899999999999997,2
22547,738,0.43764705882352944,1
22548,1873,1.2590760869565216,2
22549,2992,1.5164,2
22550,1102,3.83,2
22551,7664,1.657070707070707,2
22553,4036,1.646551724137931,2
22554,7307,1.6501322314049585,2
22555,5885,1.6487852494577004,2
22556,5952,1.658210922787194,2
22557,4573,1.6781124497991966,2
22558,8418,1.5954783950617282,2
22559,387,1.3643589743589744,1
22560,8014,1.2727893175074185,2
22561,5695,1.6561764705882351,2
22562,1398,1.2646428571428572,2
22563,2785,1.25587786259542,2
22564,2673,1.2601764705882352,2
22565,818,0.9209090909090909,1
22566,834,0.8940322580645161,1
22567,2368,1.354375,2
22568,3284,3.785610328638498,2
22569,2698,3.737209302325582,2
22570,3018,3.7373573573573573,2
22571,2207,0.8464864864864865,2
22572,1265,0.8480451127819548,2
22573,2445,0.9083333333333332,2
22574,2124,0.8979374999999999,2
22575,622,1.938607594936709,1
22576,1419,0.891,2
22577,9784,0.42291666666666666,2
22578,9630,0.37940397350993377,2
22579,4808,0.40499999999999997,2
22580,836,6.083333333333333,1
22581,1090,0.7429807692307692,2
22582,1029,2.5691139240506327,2
22583,529,2.55,1
22584,2241,2.5819230769230765,2
22585,6062,1.2588529411764706,2
22586,796,0.85,1
22587,845,0.85,1
22588,605,2.9463503649635037,1
22589,323,3.1558620689655172,1
22591,374,3.7039682539682537,1
22592,506,3.926153846153846,1
22593,2049,0.9085915492957746,2
22594,1744,0.9222222222222223,2
22595,6516,0.8587837837837838,2
22596,3290,1.1660833333333334,2
22597,2534,0.49991869918699183,2
22598,815,0.4681481481481481,1
22599,1489,0.47901408450704225,2
22600,1540,0.8921379310344827,2
22601,2238,0.8981168831168831,2
22602,1962,0.8607734806629833,2
22603,1295,0.8896946564885496,2
22604,1173,2.535614035087719,2
22605,709,14.353443983402489,1
22606,305,15.215185185185183,1
22607,1269,9.776254071661237,2
22608,4933,0.20811764705882355,2
22609,5636,0.27347107438016527,2
22610,9146,0.2291907514450867,2
22611,219,4.898780487804878,1
22613,1488,0.8474782608695651,2
22614,2957,0.3462285714285714,2
22615,2024,0.33285714285714285,2
22616,25345,0.3261209068010075,2
22617,2153,5.038665105386418,2
22618,66,9.8916,0
22619,2297,3.8682658959537575,2
22620,4491,1.430186170212766,2
22621,5895,1.6413243761996161,2
22622,1295,11.122554112554113,2
22623,920,5.8308144796380095,1
22624,1783,8.582519685039369,2
22625,1476,8.442373626373627,2
22626,504,8.507150537634407,1
22627,792,8.470814332247556,1
22628,775,4.9325,1
22629,13919,1.9311666666666667,2
22630,11336,1.950880503144654,2
22631,3375,1.94,2
22632,4394,2.0768279569892476,2
22633,4746,2.083127659574468,2
22634,731,9.71298076923077,1
22635,657,9.79065934065934,1
22636,565,8.425274725274726,1
22637,2619,2.528421052631579,2
22638,255,2.246052631578947,1
22639,763,2.4770992366412212,1
22640,186,2.3838095238095236,1
22641,112,2.4058333333333333,0
22642,253,2.2315555555555555,1
22643,185,2.056875,1
22644,2052,1.3378947368421052,2
22645,1757,1.4058649789029536,2
22646,3927,1.3885915492957748,2
22647,721,0.9299999999999999,1
22649,751,4.929041916167664,1
22650,800,1.4425925925925924,1
22651,1992,0.8942553191489362,2
22652,4864,1.6593233082706764,2
22653,1072,1.9391803278688524,2
22654,1058,6.070892857142858,2
22655,60,143.42105263157896,0
22656,26,146.75,0
22659,11094,1.9271077504725898,2
22660,327,7.934782608695652,1
22661,5085,0.8455300859598853,2
22662,6545,1.6559283387622148,2
22663,3097,2.0554088050314467,2
22664,642,2.1175490196078433,1
22665,1219,2.98,2
22666,7373,2.9624199288256228,2
22667,2870,2.921806167400881,2
22668,1965,2.973961352657005,2
22669,1027,2.9428143712574855,2
22670,1754,1.2654028436018958,2
22671,919,1.709230769230769,1
22672,1382,1.65775,2
22673,772,1.2680530973451327,1
22674,1274,1.2543243243243243,2
22675,1176,1.302265625,2
22676,1040,1.2754999999999999,2
22677,874,1.2601769911504426,1
22678,751,1.2729126213592235,1
22679,647,1.2756521739130435,1
22680,745,1.2729126213592235,1
22681,627,1.278433734939759,1
22682,618,1.264375,1
22683,575,1.2795,1
22684,464,1.2490163934426228,1
22685,543,1.249142857142857,1
22686,859,1.2554794520547945,1
22687,568,8.836,1
22688,700,7.9585185185185185,1
22689,614,8.764513274336283,1
22690,1597,7.8726515151515155,2
22691,344,7.940520833333333,1
22692,1378,7.917117647058824,2
22693,15940,1.2353974895397488,2
22694,1612,2.096794871794872,2
22695,695,1.333469387755102,1
22696,694,1.9887692307692308,1
22697,6430,2.9422670375521562,2
22698,5343,2.9354109589041095,2
22699,9132,2.923483146067416,2
22700,1194,2.3787755102040817,2
22701,436,2.240754716981132,1
22702,1357,1.7930232558139536,2
22703,168,1.61,1
22704,5275,0.41908045977011493,2
22705,1900,0.42,2
22706,2050,0.41884057971014493,2
22707,1250,0.42,2
22708,2775,0.41919191919191917,2
22709,1325,0.41641025641025636,2
22710,4425,0.41619999999999996,2
22711,2852,0.4192079207920792,2
22712,4319,0.43537037037037035,2
22713,3309,0.4214193548387096,2
22714,3367,0.4206451612903226,2
22715,1506,0.4181632653061224,2
22716,3088,0.4243255813953488,2
22717,1170,0.41931034482758617,2
22718,1560,0.41886792452830185,2
22719,463,1.1941176470588235,1
22720,7020,4.953615185504745,2
22721,910,4.820200803212852,1
22722,5372,3.9175074183976264,2
22723,1059,3.751399176954733,2
22725,1776,3.801067073170732,2
22726,5641,3.7910148514851483,2
22727,7221,3.7667074527252504,2
22728,5074,3.7871497584541065,2
22729,2182,3.7662942779291555,2
22730,2728,3.7554716981132072,2
22731,1075,1.350943396226415,2
22732,1522,1.3437795275590552,2
22733,1471,1.3340277777777778,2
22734,2843,2.8916326530612246,2
22735,673,1.739887640449438,1
22736,1102,1.722774193548387,2
22737,1227,1.736315789473684,2
22738,2007,1.698839779005525,2
22739,1588,1.74188679245283,2
22740,6625,0.8451401869158878,2
22741,8328,0.8541935483870968,2
22742,628,2.613296703296703,1
22743,867,2.8107894736842107,1
22744,833,2.6782666666666666,1
22745,1788,2.114846625766871,2
22746,1319,2.1286770428015567,2
22747,879,2.095689655172414,1
22748,1895,2.1256302521008403,2
22749,2223,3.7539429928741095,2
22750,1964,3.7664961636828647,2
22751,1514,3.794078431372549,2
22752,1654,8.404186046511628,2
22753,918,0.7716666666666666,1
22754,1802,0.7691836734693878,2
22755,1577,0.7915656565656565,2
22756,554,1.1112903225806452,1
22757,1009,1.1217543859649122,2
22758,1122,1.1176923076923078,2
22759,5207,1.6875,2
22760,259,12.504545454545454,1
22761,34,24.575,0
22762,145,14.772988505747126,1
22763,191,9.903723404255318,1
22764,3,24.95,0
22765,25,13.263333333333334,0
22766,3206,2.955,2
22767,761,9.849230769230768,1
22768,837,9.909574468085106,1
22769,6,23.95,0
22770,83,14.909999999999998,0
22771,5753,1.2448502994011976,2
22772,3345,1.247231638418079,2
22773,1852,1.2489333333333335,2
22774,2007,1.2389000000000001,2
22775,2614,1.2569565217391305,2
22776,1116,9.859977827050997,2
22777,331,8.338095238095239,1
22778,757,3.87,1
22779,1535,4.183947368421053,2
22780,1340,4.1843939393939396,2
22781,533,7.702360248447206,1
22782,241,19.355405405405406,1
22783,462,13.858125,1
22784,1214,4.980483271375465,2
22785,212,6.388148148148148,1
22786,108,5.934864864864865,0
22788,205,9.81804347826087,1
22789,838,1.9884732824427482,1
22791,7336,1.2339097744360903,2
22792,2313,0.865,2
22794,300,7.94235668789809,1
22795,1099,6.686769759450171,2
22796,554,9.896046511627905,1
22797,146,17.080886075949365,1
22798,1643,2.976031746031746,2
22799,198,8.131874999999999,1
22800,765,3.795611510791367,1
22801,890,3.7644242424242425,1
22802,66,18.064285714285713,0
22803,46,38.102000000000004,0
22804,2869,2.979596199524941,2
22805,1574,1.24544,2
22806,243,2.632142857142857,1
22807,676,2.780990990990991,1
22808,320,2.855555555555556,1
22809,1198,3.1247486033519554,2
22810,908,3.160212765957447,1
22811,775,3.0098214285714286,1
22812,1571,2.141811023622047,2
22813,2265,2.0618181818181816,2
22814,1581,0.41687499999999994,2
22815,1810,0.4184210526315789,2
22816,3438,0.41833333333333333,2
22817,1858,0.4180952380952381,2
22818,3162,0.41926829268292676,2
22819,1848,0.41857142857142854,2
22820,761,0.653913043478261,1
22821,834,0.6553731343283583,1
22822,417,5.946620689655172,1
22823,24,118.07692307692308,0
22824,55,35.67093023255814,0
22825,70,7.902,0
22826,58,114.02439024390245,0
22827,35,158.07692307692307,0
22828,10,156.42857142857142,0
22829,215,9.862121212121211,1
22830,131,21.771666666666665,0
22831,684,2.9462264150943396,1
22832,155,10.726811594202898,1
22833,75,45.635000000000005,0
22834,4633,1.8827090301003346,2
22835,2972,4.858841698841699,2
22837,992,4.620588235294118,2
22838,652,14.75470588235294,1
22839,364,14.940071942446044,1
22840,891,7.921383399209486,1
22841,516,7.9588,1
22842,572,6.640410958904109,1
22843,434,6.694173913043478,1
22844,826,8.537398648648649,1
22845,704,6.38042194092827,1
22846,626,16.34538152610442,1
22847,851,16.523333333333333,1
22848,302,16.21544642857143,1
22849,308,16.261404958677684,1
22851,2609,0.863131313131313,2
22852,354,4.248796296296296,1
22853,431,3.247029702970297,1
22854,750,4.917114093959731,1
22855,2508,1.2352222222222222,2
22856,564,1.2413636363636362,1
22857,1156,0.8457377049180327,2
22858,1081,1.6446902654867257,2
22859,1150,1.6453846153846152,2
22860,567,1.65,1
22861,292,1.65,1
22862,143,4.25,1
22863,693,2.9289473684210527,1
22865,8115,2.112676767676768,2
22866,6118,2.0893027888446216,2
22867,6001,2.1100409836065577,2
22868,54,1.95,0
22869,69,1.95,0
22870,67,1.95,0
22871,52,1.95,0
22872,55,1.9499999999999997,0
22873,47,1.9499999999999997,0
22874,54,1.95,0
22875,51,1.95,0
22876,52,1.95,0
22877,56,1.9499999999999997,0
22878,52,2.1,0
22879,62,1.595,0
22880,72,1.7133333333333332,0
22881,79,1.7315384615384615,0
22882,83,1.8079999999999998,0
22883,78,1.6918181818181817,0
22884,75,1.7725,0
22885,79,1.7133333333333332,0
22886,74,1.7315384615384615,0
22887,66,1.6918181818181817,0
22888,63,1.595,0
22889,147,1.8077777777777777,1
22890,366,10.006510067114093,1
22891,345,4.614814814814815,1
22892,2461,1.2451776649746193,2
22893,1464,0.41727272727272724,2
22894,291,9.696363636363635,1
22895,1980,3.1856734693877553,2
22896,1498,2.592079646017699,2
22897,1298,1.5488505747126438,2
22898,2201,1.9468309859154929,2
22899,1982,2.1263358778625956,2
22900,4580,3.123118556701031,2
22902,1212,2.0530208333333335,2
22903,153,2.7590625,1
22904,1768,2.977053941908714,2
22905,478,2.751304347826087,1
22906,1628,1.642,2
22907,6102,0.850637168141593,2
22908,4234,0.8478086419753086,2
22909,8122,0.845440313111546,2
22910,9433,2.9365357643758765,2
22911,438,2.974878048780488,1
22912,270,4.9326373626373625,1
22913,327,4.926,1
22914,428,4.933235294117647,1
22915,2928,0.39932835820895524,2
22916,1819,0.6494845360824743,2
22917,1858,0.6494949494949495,2
22918,1776,0.6489743589743591,2
22919,1669,0.6494949494949495,2
22920,3329,0.6489690721649485,2
22921,1648,0.6494186046511629,2
22922,1482,0.8563636363636363,2
22923,1281,0.8448684210526315,2
22924,1188,0.8465789473684211,2
22925,427,5.9835975609756105,1
22926,569,5.939247311827957,1
22927,395,5.934496124031008,1
22928,251,6.382499999999999,1
22929,19,63.91538461538461,0
22930,1041,2.5654421768707483,2
22931,794,2.55141592920354,1
22932,872,2.5007812499999997,1
22933,876,2.922826086956522,1
22934,560,2.9152173913043478,1
22935,673,3.1634615384615383,1
22936,258,3.3037142857142854,1
22937,941,2.6119858156028366,2
22938,2321,1.9417441860465117,2
22939,448,5.273461538461539,1
22940,1896,4.351269841269842,2
22941,1572,8.447647058823529,2
22942,581,7.445833333333334,1
22943,1280,4.970372670807453,2
22944,2704,0.519,2
22945,2863,0.8919285714285715,2
22946,370,16.326373626373627,1
22947,536,10.323076923076922,1
22948,1456,0.9227358490566038,2
22949,947,1.45,2
22950,5180,1.436826347305389,2
22951,7247,0.5628455284552846,2
22952,14759,0.5426612903225807,2
22953,460,1.2791566265060241,1
22954,165,1.25,1
22955,1005,2.0134234234234234,2
22956,2003,2.04376404494382,2
22957,1749,2.9300995024875625,2
22959,4876,0.4184285714285714,2
22960,8151,4.1837204058624575,2
22961,15055,1.4715885714285712,2
22962,3681,0.8457894736842105,2
22963,3071,0.8450710900473933,2
22964,2514,2.133708609271523,2
22965,1318,2.1255502392344496,2
22966,7204,1.2612762237762238,2
22967,1161,2.928787878787879,2
22968,729,9.719999999999999,1
22969,12092,1.450732177263969,2
22970,4246,2.492957746478873,2
22971,2365,2.5219574468085106,2
22972,1715,1.6534782608695653,2
22973,1192,1.6721428571428572,2
22974,1523,1.6855555555555555,2
22975,1118,1.2752083333333333,2
22976,1047,1.2604310344827587,2
22977,905,1.26070796460177,1
22978,2407,3.7522727272727274,2
22979,3920,1.4955271565495207,2
22980,2289,1.6742914979757084,2
22981,436,1.4473684210526316,1
22982,1045,1.3145578231292518,2
22983,5038,0.42735735735735736,2
22984,2678,0.4215492957746479,2
22985,3750,0.4183333333333333,2
22986,4101,0.41961038961038966,2
22987,100,0.42,0
22988,8821,1.2574260355029585,2
22989,2697,3.2295283018867926,2
22990,607,4.762777777777778,1
22991,3710,2.0498340248962656,2
22992,4917,1.9619594594594596,2
22993,11792,1.256909294512878,2
22994,2107,0.41963190184049076,2
22995,2236,0.4193582887700535,2
22996,4552,0.41940199335548173,2
22997,2527,0.4196774193548387,2
22998,11769,0.4276785714285714,2
22999,2875,0.41968911917098445,2
23000,3044,0.41971153846153847,2
23002,2078,0.4195862068965517,2
23003,541,0.41886792452830185,1
23004,1862,0.4295348837209302,2
23005,4396,0.4193406593406593,2
23006,1699,0.41954198473282445,2
23007,450,16.516433566433566,1
23008,421,16.425409836065572,1
23009,209,16.425409836065572,1
23010,285,16.47808988764045,1
23012,1017,3.8827093596059115,2
23013,866,3.885934065934066,1
23014,800,3.9084146341463417,1
23015,37,8.25,0
23016,69,7.723684210526316,0
23017,64,12.178571428571429,0
23018,50,12.2975,0
23019,81,8.078571428571427,0
23020,176,12.33125,1
23021,118,4.134615384615385,0
23022,416,2.0295652173913044,1
