CustomerID,total_orders,total_spend,last_purchase,first_purchase,recency_days,avg_spend_per_order,customer_lifetime_days,purchase_frequency,cluster,segment
13066.0,2,470.8,2011-11-15 12:57:00,2011-11-07 17:06:00,24,235.4,7,0.25,2,0
13067.0,1,115.46000000000001,2011-09-18 13:38:00,2011-09-18 13:38:00,82,115.46000000000001,0,1.0,2,0
13068.0,2,344.0,2011-11-29 15:00:00,2011-01-24 08:20:00,10,172.0,309,0.0064516129032258064,2,0
13069.0,24,4436.12,2011-12-09 08:39:00,2010-12-05 11:02:00,1,184.83833333333334,368,0.06504065040650407,1,1
13070.0,1,228.8,2011-05-31 13:45:00,2011-05-31 13:45:00,192,228.8,0,1.0,2,0
13072.0,1,177.15,2011-03-18 08:12:00,2011-03-18 08:12:00,267,177.15,0,1.0,2,0
13075.0,1,919.61,2011-08-02 10:19:00,2011-08-02 10:19:00,130,919.61,0,1.0,2,0
13077.0,4,729.27,2011-12-08 19:24:00,2010-12-08 14:59:00,1,182.3175,365,0.01092896174863388,2,0
13078.0,26,12627.94,2011-12-06 15:36:00,2010-12-08 09:07:00,3,485.69,363,0.07142857142857142,0,2
13079.0,5,220.10000000000002,2011-12-05 16:53:00,2011-07-22 14:41:00,4,44.02,136,0.0364963503649635,2,0
13080.0,1,58.08,2011-06-13 14:59:00,2011-06-13 14:59:00,179,58.08,0,1.0,2,0
13081.0,11,28337.38,2011-11-28 10:54:00,2010-12-03 17:20:00,12,2576.1254545454544,359,0.030555555555555555,0,2
13082.0,9,3613.63,2011-08-05 16:16:00,2011-01-05 15:42:00,126,401.51444444444445,212,0.04225352112676056,1,1
13083.0,2,303.75,2011-12-05 15:01:00,2011-09-25 10:46:00,4,151.875,71,0.027777777777777776,2,0
13085.0,2,416.08,2011-07-05 12:11:00,2011-02-17 13:57:00,158,208.04,137,0.014492753623188406,2,0
13090.0,14,8910.82,2011-12-01 12:39:00,2010-12-02 07:48:00,9,636.4871428571429,364,0.038356164383561646,0,2
13091.0,1,345.82,2011-11-11 15:54:00,2011-11-11 15:54:00,28,345.82,0,1.0,2,0
13092.0,5,477.83,2011-09-30 11:18:00,2010-12-15 12:27:00,71,95.566,288,0.01730103806228374,2,0
13093.0,8,7832.47,2011-03-09 12:14:00,2010-12-01 15:00:00,276,979.05875,97,0.08163265306122448,0,2
13094.0,12,1927.3200000000002,2011-11-18 14:07:00,2010-12-06 10:34:00,21,160.61,347,0.034482758620689655,1,1
13095.0,1,74.39999999999999,2011-09-30 12:03:00,2011-09-30 12:03:00,71,74.39999999999999,0,1.0,2,0
13097.0,10,6010.42,2011-11-07 10:43:00,2010-12-14 15:13:00,33,601.042,327,0.03048780487804878,1,1
13099.0,1,207.36,2011-09-01 17:40:00,2011-09-01 17:40:00,99,207.36,0,1.0,2,0
13101.0,1,101.19,2011-04-19 14:37:00,2011-04-19 14:37:00,234,101.19,0,1.0,2,0
13102.0,24,6424.09,2011-12-08 12:52:00,2010-12-09 13:38:00,1,267.67041666666665,363,0.06593406593406594,0,2
13103.0,1,243.94,2011-10-31 09:38:00,2011-10-31 09:38:00,40,243.94,0,1.0,2,0
13104.0,6,1098.48,2011-12-06 13:10:00,2010-12-20 11:58:00,3,183.08,351,0.017045454545454544,1,1
13106.0,1,76.5,2011-07-29 15:12:00,2011-07-29 15:12:00,133,76.5,0,1.0,2,0
13107.0,4,1531.6200000000001,2011-10-26 14:52:00,2011-01-10 12:28:00,44,382.90500000000003,289,0.013793103448275862,1,1
13108.0,1,350.06,2010-12-02 10:35:00,2010-12-02 10:35:00,373,350.06,0,1.0,2,0
13109.0,2,786.54,2011-10-11 10:16:00,2011-07-05 14:56:00,60,393.27,97,0.02040816326530612,2,0
13110.0,7,1488.67,2011-11-08 14:30:00,2011-02-01 15:24:00,31,212.66714285714286,279,0.025,1,1
13113.0,24,12245.960000000001,2011-12-09 12:49:00,2010-12-08 13:21:00,1,510.2483333333334,365,0.06557377049180328,0,2
13115.0,4,2294.78,2011-11-28 12:38:00,2011-06-08 16:15:00,12,573.695,172,0.023121387283236993,1,1
13116.0,1,501.14,2011-07-24 14:33:00,2011-07-24 14:33:00,138,501.14,0,1.0,2,0
13117.0,8,984.91,2011-11-18 12:02:00,2010-12-02 13:11:00,22,123.11375,350,0.022792022792022793,1,1
13118.0,5,1197.81,2011-11-20 12:46:00,2011-02-24 12:32:00,20,239.56199999999998,269,0.018518518518518517,1,1
13120.0,1,30.6,2011-04-15 10:19:00,2011-04-15 10:19:00,239,30.6,0,1.0,2,0
13121.0,1,283.73,2011-03-15 16:47:00,2011-03-15 16:47:00,269,283.73,0,1.0,2,0
13122.0,2,922.39,2011-09-06 15:53:00,2011-04-13 14:12:00,94,461.195,146,0.013605442176870748,2,0
13124.0,3,3866.33,2011-09-11 12:45:00,2010-12-15 15:00:00,90,1288.7766666666666,269,0.011111111111111112,1,1
13126.0,8,2099.64,2011-12-05 10:00:00,2010-12-08 11:42:00,5,262.455,361,0.022099447513812154,1,1
13127.0,1,259.17,2011-09-23 10:26:00,2011-09-23 10:26:00,78,259.17,0,1.0,2,0
13130.0,1,64.0,2011-09-06 15:30:00,2011-09-06 15:30:00,94,64.0,0,1.0,2,0
13131.0,3,1073.3,2011-11-16 13:21:00,2011-06-05 10:54:00,23,357.76666666666665,164,0.01818181818181818,2,0
13132.0,1,77.3,2011-03-23 12:44:00,2011-03-23 12:44:00,262,77.3,0,1.0,2,0
13133.0,2,109.8,2011-03-11 10:31:00,2011-02-08 15:48:00,274,54.9,30,0.06451612903225806,2,0
13134.0,4,1793.58,2011-09-15 10:35:00,2011-04-13 12:57:00,86,448.395,154,0.025806451612903226,1,1
13135.0,1,3096.0,2011-05-27 10:52:00,2011-05-27 10:52:00,197,3096.0,0,1.0,0,2
13136.0,5,2607.61,2011-10-14 13:41:00,2011-05-11 12:47:00,56,521.522,156,0.03184713375796178,1,1
13137.0,8,3650.41,2011-11-29 12:09:00,2011-02-04 11:54:00,11,456.30125,298,0.026755852842809364,1,1
13138.0,6,962.39,2011-11-17 16:51:00,2010-12-02 15:03:00,22,160.39833333333334,350,0.017094017094017096,1,1
13139.0,7,5064.9400000000005,2011-11-23 13:54:00,2011-03-25 11:57:00,16,723.5628571428572,243,0.028688524590163935,1,1
13140.0,3,423.72,2011-08-23 15:33:00,2010-12-08 15:12:00,108,141.24,258,0.011583011583011582,2,0
13141.0,5,2388.75,2011-09-16 09:54:00,2011-01-28 13:04:00,85,477.75,230,0.021645021645021644,1,1
13142.0,1,307.09000000000003,2011-11-20 16:07:00,2011-11-20 16:07:00,19,307.09000000000003,0,1.0,2,0
13144.0,1,110.95,2011-01-11 11:15:00,2011-01-11 11:15:00,333,110.95,0,1.0,2,0
13145.0,4,618.52,2011-10-31 12:45:00,2010-12-02 18:06:00,40,154.63,332,0.012012012012012012,2,0
13146.0,1,228.91,2011-11-13 15:29:00,2011-11-13 15:29:00,26,228.91,0,1.0,2,0
13147.0,4,712.8,2011-11-29 13:59:00,2011-09-01 12:28:00,10,178.2,89,0.044444444444444446,2,0
13148.0,12,3707.12,2011-11-10 15:23:00,2010-12-10 13:06:00,29,308.9266666666667,335,0.03571428571428571,1,1
13149.0,4,1676.06,2011-11-25 13:09:00,2011-02-23 13:57:00,14,419.015,274,0.014545454545454545,1,1
13151.0,1,1257.8700000000001,2011-02-17 12:29:00,2011-02-17 12:29:00,296,1257.8700000000001,0,1.0,2,0
13153.0,1,486.22,2011-12-04 12:14:00,2011-12-04 12:14:00,6,486.22,0,1.0,2,0
13155.0,4,971.76,2011-11-06 15:41:00,2010-12-06 12:44:00,33,242.94,335,0.011904761904761904,2,0
13157.0,4,1741.22,2011-10-21 13:50:00,2011-02-14 14:03:00,49,435.305,248,0.01606425702811245,1,1
13158.0,4,1201.06,2011-09-06 11:58:00,2011-01-25 09:58:00,95,300.265,224,0.017777777777777778,2,0
13159.0,4,1437.85,2011-12-01 11:20:00,2011-08-16 11:44:00,9,359.4625,106,0.037383177570093455,2,0
13160.0,1,91.8,2011-11-17 13:07:00,2011-11-17 13:07:00,22,91.8,0,1.0,2,0
13161.0,1,112.75,2011-01-30 14:03:00,2011-01-30 14:03:00,313,112.75,0,1.0,2,0
13162.0,4,1688.29,2011-08-09 15:59:00,2011-01-09 10:43:00,122,422.0725,212,0.018779342723004695,1,1
13165.0,2,1021.48,2011-10-24 15:05:00,2010-12-23 14:06:00,46,510.74,305,0.006535947712418301,2,0
13166.0,1,417.2,2011-03-01 15:16:00,2011-03-01 15:16:00,283,417.2,0,1.0,2,0
13167.0,4,791.33,2011-11-21 12:24:00,2011-07-19 12:13:00,19,197.8325,125,0.031746031746031744,2,0
13168.0,4,1319.19,2011-11-03 12:56:00,2011-01-25 13:55:00,36,329.7975,281,0.014184397163120567,1,1
13169.0,2,712.88,2011-10-07 12:11:00,2011-04-01 14:24:00,64,356.44,188,0.010582010582010581,2,0
13170.0,1,116.00999999999999,2011-11-13 12:19:00,2011-11-13 12:19:00,27,116.00999999999999,0,1.0,2,0
13171.0,3,468.41,2011-11-18 10:27:00,2011-02-13 14:16:00,22,156.13666666666668,277,0.01079136690647482,2,0
13173.0,2,353.65000000000003,2011-12-05 15:51:00,2010-12-07 14:30:00,4,176.82500000000002,363,0.005494505494505495,2,0
13174.0,3,2817.03,2011-11-23 14:35:00,2010-12-05 16:24:00,16,939.0100000000001,352,0.0084985835694051,1,1
13176.0,1,492.84,2011-10-24 15:43:00,2011-10-24 15:43:00,46,492.84,0,1.0,2,0
13177.0,1,282.45,2011-10-06 09:56:00,2011-10-06 09:56:00,65,282.45,0,1.0,2,0
13178.0,11,5725.47,2011-11-13 16:14:00,2010-12-14 12:22:00,26,520.4972727272727,334,0.03283582089552239,1,1
13182.0,1,121.18,2011-10-25 13:46:00,2011-10-25 13:46:00,45,121.18,0,1.0,2,0
13183.0,9,3957.78,2011-12-02 10:30:00,2011-01-09 10:50:00,8,439.75333333333333,326,0.027522935779816515,1,1
13184.0,10,1701.29,2011-11-25 12:02:00,2011-02-22 17:25:00,15,170.129,275,0.036231884057971016,1,1
13185.0,1,71.4,2011-03-17 11:56:00,2011-03-17 11:56:00,268,71.4,0,1.0,2,0
13186.0,3,1575.89,2011-10-31 11:40:00,2011-08-03 09:09:00,40,525.2966666666667,89,0.03333333333333333,2,0
13187.0,1,236.02,2011-01-06 18:57:00,2011-01-06 18:57:00,337,236.02,0,1.0,2,0
13188.0,1,114.6,2011-11-28 15:28:00,2011-11-28 15:28:00,11,114.6,0,1.0,2,0
13189.0,2,260.68,2011-11-21 10:39:00,2011-08-16 13:12:00,19,130.34,96,0.020618556701030927,2,0
13192.0,2,911.94,2011-09-05 14:13:00,2011-05-18 14:57:00,95,455.97,109,0.01818181818181818,2,0
13193.0,1,117.88,2011-10-09 14:30:00,2011-10-09 14:30:00,61,117.88,0,1.0,2,0
13194.0,1,60.7,2011-07-27 09:01:00,2011-07-27 09:01:00,136,60.7,0,1.0,2,0
13196.0,4,1797.78,2011-11-28 13:54:00,2011-03-22 14:24:00,11,449.445,250,0.01593625498007968,1,1
13198.0,6,3401.2400000000002,2011-11-29 15:17:00,2010-12-13 09:29:00,10,566.8733333333333,351,0.017045454545454544,1,1
13200.0,4,870.09,2011-11-20 15:35:00,2011-08-05 14:50:00,19,217.5225,107,0.037037037037037035,2,0
13203.0,4,869.46,2011-11-30 10:45:00,2011-04-11 14:40:00,10,217.365,232,0.017167381974248927,2,0
13207.0,2,250.26000000000002,2011-11-24 14:52:00,2011-07-12 11:35:00,15,125.13000000000001,135,0.014705882352941176,2,0
13208.0,6,1223.9,2011-10-12 09:54:00,2011-02-03 19:32:00,59,203.98333333333335,250,0.02390438247011952,1,1
13209.0,8,5891.61,2011-11-09 13:54:00,2010-12-13 10:31:00,30,736.45125,331,0.024096385542168676,1,1
13210.0,1,353.48,2011-09-07 08:18:00,2011-09-07 08:18:00,94,353.48,0,1.0,2,0
13211.0,3,1197.42,2011-11-29 14:43:00,2010-12-13 16:17:00,10,399.14000000000004,350,0.008547008547008548,2,0
13212.0,3,788.08,2011-11-20 12:40:00,2011-10-09 14:48:00,20,262.6933333333333,41,0.07142857142857142,2,0
13213.0,5,1520.58,2011-10-14 11:42:00,2011-05-24 12:22:00,57,304.116,142,0.03496503496503497,1,1
13216.0,1,333.74,2011-03-17 12:18:00,2011-03-17 12:18:00,268,333.74,0,1.0,2,0
13217.0,3,533.98,2011-08-09 15:32:00,2011-07-06 12:08:00,122,177.99333333333334,34,0.08571428571428572,2,0
13218.0,1,62.64,2011-08-04 16:59:00,2011-08-04 16:59:00,127,62.64,0,1.0,2,0
13220.0,4,819.2900000000001,2011-09-22 13:38:00,2011-04-17 10:59:00,78,204.82250000000002,158,0.025157232704402517,2,0
13221.0,2,847.41,2011-04-13 16:58:00,2010-12-15 13:24:00,240,423.705,119,0.016666666666666666,2,0
13223.0,2,163.2,2011-05-23 13:03:00,2011-04-21 15:16:00,200,81.6,31,0.0625,2,0
13224.0,2,2155.95,2011-10-10 14:55:00,2011-07-11 14:10:00,60,1077.975,91,0.021739130434782608,1,1
13225.0,7,6463.84,2011-12-06 13:29:00,2010-12-13 09:49:00,3,923.4057142857143,358,0.019498607242339833,0,2
13226.0,1,108.21000000000001,2011-03-11 14:35:00,2011-03-11 14:35:00,273,108.21000000000001,0,1.0,2,0
13227.0,1,257.7,2011-05-22 11:47:00,2011-05-22 11:47:00,202,257.7,0,1.0,2,0
13228.0,1,358.0,2011-09-19 14:28:00,2011-09-19 14:28:00,81,358.0,0,1.0,2,0
13229.0,1,160.95,2011-04-28 12:07:00,2011-04-28 12:07:00,226,160.95,0,1.0,2,0
13230.0,14,2806.97,2011-12-05 16:03:00,2010-12-09 19:28:00,4,200.49785714285713,360,0.038781163434903045,1,1
13232.0,7,1357.6,2011-11-27 10:39:00,2011-04-10 13:48:00,13,193.94285714285712,230,0.030303030303030304,1,1
13233.0,2,605.12,2011-09-26 13:25:00,2011-01-07 14:49:00,74,302.56,261,0.007633587786259542,2,0
13235.0,1,1031.07,2011-05-11 17:13:00,2011-05-11 17:13:00,212,1031.07,0,1.0,2,0
13236.0,2,744.85,2011-11-15 12:50:00,2011-08-25 08:58:00,25,372.425,82,0.024096385542168676,2,0
13238.0,4,700.73,2011-11-22 15:37:00,2010-12-14 14:37:00,17,175.1825,343,0.011627906976744186,2,0
13239.0,1,329.56,2011-03-23 10:25:00,2011-03-23 10:25:00,262,329.56,0,1.0,2,0
13240.0,4,663.65,2011-09-04 14:08:00,2010-12-09 12:49:00,96,165.9125,269,0.014814814814814815,2,0
13242.0,3,270.40000000000003,2011-08-19 12:53:00,2011-05-10 12:26:00,112,90.13333333333334,101,0.029411764705882353,2,0
13243.0,1,600.07,2011-05-20 13:14:00,2011-05-20 13:14:00,203,600.07,0,1.0,2,0
13244.0,1,121.74000000000001,2011-09-08 11:46:00,2011-09-08 11:46:00,93,121.74000000000001,0,1.0,2,0
13245.0,1,430.5,2011-10-20 11:40:00,2011-10-20 11:40:00,51,430.5,0,1.0,2,0
13246.0,6,1987.3,2011-11-21 16:50:00,2011-01-13 13:36:00,18,331.21666666666664,312,0.019169329073482427,1,1
13247.0,4,501.12,2011-11-22 10:59:00,2011-09-18 11:31:00,18,125.28,64,0.06153846153846154,2,0
13248.0,2,465.68,2011-08-07 12:40:00,2011-06-03 13:05:00,125,232.84,64,0.03076923076923077,2,0
13249.0,3,711.41,2011-09-08 13:26:00,2011-03-23 15:26:00,92,237.13666666666666,168,0.01775147928994083,2,0
13253.0,2,1030.4,2011-07-06 10:09:00,2011-01-04 15:43:00,157,515.2,182,0.01092896174863388,2,0
13255.0,2,399.51,2011-11-30 13:14:00,2010-12-01 11:58:00,9,199.755,364,0.005479452054794521,2,0
13258.0,3,698.5799999999999,2011-11-28 09:31:00,2011-05-18 13:11:00,12,232.85999999999999,193,0.015463917525773196,2,0
13259.0,1,292.32,2011-10-09 10:48:00,2011-10-09 10:48:00,62,292.32,0,1.0,2,0
13260.0,1,557.62,2011-10-09 13:21:00,2011-10-09 13:21:00,61,557.62,0,1.0,2,0
13261.0,2,944.1,2011-03-16 12:22:00,2011-02-27 10:41:00,269,472.05,17,0.1111111111111111,2,0
13262.0,1,200.29,2011-03-21 15:06:00,2011-03-21 15:06:00,263,200.29,0,1.0,2,0
13265.0,5,2107.66,2011-10-17 15:02:00,2011-03-11 09:54:00,53,421.532,220,0.02262443438914027,1,1
13266.0,12,3834.2599999999998,2011-11-28 14:39:00,2011-03-28 10:14:00,11,319.52166666666665,245,0.04878048780487805,1,1
13267.0,19,4521.49,2011-12-07 11:12:00,2010-12-08 09:20:00,3,237.97315789473683,364,0.052054794520547946,1,1
13268.0,11,3214.69,2011-11-22 11:51:00,2011-03-17 13:20:00,18,292.24454545454546,249,0.044,1,1
13269.0,15,5346.2300000000005,2011-12-08 14:53:00,2010-12-05 11:51:00,1,356.41533333333336,368,0.04065040650406504,1,1
13270.0,1,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,366,590.0,0,1.0,2,0
13271.0,1,217.38,2011-11-02 14:31:00,2011-11-02 14:31:00,37,217.38,0,1.0,2,0
13272.0,2,276.56,2011-11-08 14:00:00,2011-09-11 12:06:00,31,138.28,58,0.03389830508474576,2,0
13273.0,1,138.98,2011-08-18 14:02:00,2011-08-18 14:02:00,113,138.98,0,1.0,2,0
13276.0,2,590.9300000000001,2011-10-07 12:44:00,2011-09-01 10:03:00,64,295.46500000000003,36,0.05405405405405406,2,0
13277.0,4,258.4,2011-11-24 09:21:00,2011-07-29 10:06:00,16,64.6,117,0.03389830508474576,2,0
13278.0,1,542.73,2011-10-30 11:49:00,2011-10-30 11:49:00,41,542.73,0,1.0,2,0
13279.0,1,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,78,137.75,0,1.0,2,0
13280.0,3,814.86,2011-08-09 13:14:00,2011-01-06 17:10:00,122,271.62,214,0.013953488372093023,2,0
13282.0,3,1132.14,2011-11-21 15:33:00,2011-05-03 12:03:00,18,377.38000000000005,202,0.014778325123152709,2,0
13283.0,2,93.66,2011-10-11 09:50:00,2011-06-07 12:39:00,60,46.83,125,0.015873015873015872,2,0
13284.0,1,201.19,2011-01-13 09:23:00,2011-01-13 09:23:00,331,201.19,0,1.0,2,0
13285.0,4,2709.12,2011-11-16 13:19:00,2011-02-22 17:13:00,23,677.28,266,0.0149812734082397,1,1
13291.0,1,361.11,2011-07-07 10:36:00,2011-07-07 10:36:00,156,361.11,0,1.0,2,0
13292.0,2,578.94,2011-11-01 10:04:00,2011-02-28 15:00:00,39,289.47,245,0.008130081300813009,2,0
13294.0,2,873.74,2011-06-03 08:54:00,2011-04-04 12:37:00,190,436.87,59,0.03333333333333333,2,0
13295.0,1,201.20000000000002,2010-12-15 11:21:00,2010-12-15 11:21:00,360,201.20000000000002,0,1.0,2,0
13296.0,1,87.4,2011-07-25 13:46:00,2011-07-25 13:46:00,137,87.4,0,1.0,2,0
13297.0,4,2089.85,2011-12-02 09:32:00,2011-10-03 15:08:00,8,522.4625,59,0.06666666666666667,1,1
13298.0,1,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,1,360.0,0,1.0,2,0
13299.0,1,142.5,2011-03-16 12:55:00,2011-03-16 12:55:00,268,142.5,0,1.0,2,0
13300.0,1,371.89,2011-06-23 13:09:00,2011-06-23 13:09:00,169,371.89,0,1.0,2,0
13301.0,4,618.09,2011-08-28 11:25:00,2011-02-20 13:13:00,104,154.5225,188,0.021164021164021163,2,0
13302.0,1,63.75,2011-07-07 17:56:00,2011-07-07 17:56:00,155,63.75,0,1.0,2,0
13304.0,1,300.42,2010-12-23 14:35:00,2010-12-23 14:35:00,351,300.42,0,1.0,2,0
13305.0,10,2000.86,2011-12-05 15:15:00,2010-12-02 12:10:00,4,200.08599999999998,368,0.02710027100271003,1,1
13307.0,1,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,120,15.0,0,1.0,2,0
13308.0,3,1385.51,2011-11-17 09:31:00,2011-05-20 13:13:00,23,461.83666666666664,180,0.016574585635359115,2,0
13309.0,5,1456.79,2011-12-02 16:34:00,2011-02-04 12:29:00,7,291.358,301,0.016556291390728478,1,1
13310.0,3,1132.03,2011-11-11 17:23:00,2011-01-19 14:50:00,28,377.3433333333333,296,0.010101010101010102,2,0
13311.0,2,598.57,2011-12-05 12:55:00,2011-07-12 14:26:00,4,299.285,145,0.0136986301369863,2,0
13313.0,5,1555.3200000000002,2011-11-17 16:48:00,2011-01-04 10:00:00,22,311.064,317,0.015723270440251572,1,1
13314.0,3,775.94,2011-12-08 12:29:00,2011-09-27 10:20:00,2,258.6466666666667,72,0.0410958904109589,2,0
13316.0,4,5977.73,2011-11-02 13:40:00,2011-03-30 13:01:00,37,1494.4325,217,0.01834862385321101,0,2
13317.0,6,2273.68,2011-10-04 13:35:00,2010-12-16 09:22:00,66,378.94666666666666,292,0.020477815699658702,1,1
13318.0,3,640.76,2011-12-08 18:51:00,2011-11-02 13:26:00,1,213.58666666666667,36,0.08108108108108109,2,0
13319.0,26,10845.550000000001,2011-12-04 13:34:00,2010-12-09 10:04:00,5,417.1365384615385,360,0.07202216066481995,0,2
13320.0,4,1548.7,2011-09-22 18:07:00,2011-05-10 10:29:00,78,387.175,135,0.029411764705882353,2,0
13321.0,2,567.36,2011-09-28 15:24:00,2011-09-14 15:18:00,72,283.68,14,0.13333333333333333,2,0
13322.0,1,199.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,17,199.48000000000002,0,1.0,2,0
13323.0,5,787.85,2011-12-06 17:12:00,2011-09-16 13:23:00,3,157.57,81,0.06097560975609756,2,0
13324.0,10,7121.95,2011-11-03 16:28:00,2010-12-14 09:50:00,36,712.1949999999999,324,0.03076923076923077,0,2
13325.0,1,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,82,675.3,0,1.0,2,0
13327.0,8,3627.77,2011-11-01 10:21:00,2010-12-09 15:32:00,39,453.47125,326,0.024464831804281346,1,1
13328.0,1,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,316,1308.48,0,1.0,2,0
13329.0,2,789.0,2011-11-08 10:29:00,2010-12-08 10:11:00,32,394.5,335,0.005952380952380952,2,0
13330.0,3,1140.93,2011-09-08 12:27:00,2011-01-28 10:08:00,93,380.31,223,0.013392857142857142,2,0
13332.0,1,350.90000000000003,2011-11-25 13:30:00,2011-11-25 13:30:00,14,350.90000000000003,0,1.0,2,0
13334.0,3,3536.82,2011-09-18 15:21:00,2011-02-07 11:42:00,82,1178.94,223,0.013392857142857142,1,1
13336.0,1,795.12,2011-09-23 14:05:00,2011-09-23 14:05:00,77,795.12,0,1.0,2,0
13338.0,1,487.02,2011-07-05 09:06:00,2011-07-05 09:06:00,158,487.02,0,1.0,2,0
13339.0,1,860.12,2011-05-23 08:31:00,2011-05-23 08:31:00,201,860.12,0,1.0,2,0
13340.0,7,10736.48,2011-10-25 13:15:00,2011-03-08 11:39:00,45,1533.782857142857,231,0.03017241379310345,0,2
13341.0,1,775.85,2011-03-24 09:50:00,2011-03-24 09:50:00,261,775.85,0,1.0,2,0
13343.0,1,353.43,2011-06-15 12:24:00,2011-06-15 12:24:00,178,353.43,0,1.0,2,0
13344.0,3,2543.7200000000003,2011-10-03 09:45:00,2011-03-07 10:28:00,68,847.9066666666668,209,0.014285714285714285,1,1
13345.0,1,389.5,2011-02-25 09:01:00,2011-02-25 09:01:00,288,389.5,0,1.0,2,0
13347.0,1,341.36,2011-09-30 13:28:00,2011-09-30 13:28:00,70,341.36,0,1.0,2,0
13348.0,1,233.76000000000002,2011-10-06 17:28:00,2011-10-06 17:28:00,64,233.76000000000002,0,1.0,2,0
13349.0,1,247.32,2011-11-29 08:07:00,2011-11-29 08:07:00,11,247.32,0,1.0,2,0
13350.0,2,979.12,2011-11-23 16:33:00,2011-09-21 13:33:00,16,489.56,63,0.03125,2,0
13351.0,1,373.94,2011-10-04 12:55:00,2011-10-04 12:55:00,66,373.94,0,1.0,2,0
13352.0,1,397.98,2011-10-10 13:55:00,2011-10-10 13:55:00,60,397.98,0,1.0,2,0
13354.0,1,743.53,2011-09-29 13:17:00,2011-09-29 13:17:00,71,743.53,0,1.0,2,0
13355.0,1,674.7,2011-08-09 14:48:00,2011-08-09 14:48:00,122,674.7,0,1.0,2,0
13356.0,1,768.24,2011-09-20 14:33:00,2011-09-20 14:33:00,80,768.24,0,1.0,2,0
13357.0,1,609.95,2011-03-27 13:56:00,2011-03-27 13:56:00,257,609.95,0,1.0,2,0
13358.0,1,439.03000000000003,2011-03-16 11:52:00,2011-03-16 11:52:00,269,439.03000000000003,0,1.0,2,0
13359.0,1,439.56,2011-10-07 09:30:00,2011-10-07 09:30:00,64,439.56,0,1.0,2,0
13362.0,4,3090.7400000000002,2011-11-30 14:41:00,2011-02-25 11:33:00,9,772.6850000000001,278,0.014336917562724014,1,1
13363.0,2,992.5,2011-11-22 12:40:00,2011-10-27 10:46:00,18,496.25,26,0.07407407407407407,2,0
13364.0,1,134.96,2011-09-29 18:13:00,2011-09-29 18:13:00,71,134.96,0,1.0,2,0
13365.0,2,2225.37,2011-11-06 12:36:00,2011-05-06 12:00:00,34,1112.685,184,0.010810810810810811,1,1
13366.0,1,56.16,2011-10-20 13:37:00,2011-10-20 13:37:00,50,56.16,0,1.0,2,0
13368.0,2,623.4,2011-03-28 09:59:00,2011-01-06 12:32:00,257,311.7,80,0.024691358024691357,2,0
13369.0,1,308.28000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,366,308.28000000000003,0,1.0,2,0
13370.0,1,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,372,754.87,0,1.0,2,0
13372.0,1,378.64,2011-09-11 12:46:00,2011-09-11 12:46:00,90,378.64,0,1.0,2,0
13373.0,3,3312.25,2011-10-10 10:51:00,2011-03-08 14:35:00,61,1104.0833333333333,215,0.013888888888888888,1,1
13375.0,1,778.65,2011-09-12 10:19:00,2011-09-12 10:19:00,89,778.65,0,1.0,2,0
13376.0,3,1019.76,2011-09-01 16:16:00,2011-04-19 13:03:00,99,339.92,135,0.022058823529411766,2,0
13379.0,3,572.56,2011-11-13 13:45:00,2011-07-26 12:26:00,26,190.85333333333332,110,0.02702702702702703,2,0
13381.0,6,3639.31,2011-11-08 11:58:00,2011-02-14 10:10:00,32,606.5516666666666,267,0.022388059701492536,1,1
13382.0,1,222.99,2011-03-04 10:03:00,2011-03-04 10:03:00,281,222.99,0,1.0,2,0
13384.0,7,4151.93,2011-11-09 11:04:00,2011-06-14 12:47:00,31,593.1328571428572,147,0.0472972972972973,1,1
13385.0,1,534.57,2011-01-14 09:52:00,2011-01-14 09:52:00,330,534.57,0,1.0,2,0
13388.0,2,677.1,2011-07-31 12:52:00,2011-07-31 12:52:00,131,338.55,0,2.0,2,0
13389.0,3,797.96,2011-11-28 14:01:00,2011-04-21 12:12:00,11,265.9866666666667,221,0.013513513513513514,2,0
13390.0,1,544.08,2011-09-26 08:38:00,2011-09-26 08:38:00,75,544.08,0,1.0,2,0
13391.0,1,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,204,59.8,0,1.0,2,0
13394.0,8,2520.02,2011-12-08 11:36:00,2011-02-03 10:39:00,2,315.0025,308,0.025889967637540454,1,1
13395.0,1,307.72,2011-06-07 15:04:00,2011-06-07 15:04:00,185,307.72,0,1.0,2,0
13396.0,2,1360.99,2011-11-10 16:59:00,2011-01-24 13:37:00,29,680.495,290,0.006872852233676976,1,1
13397.0,5,1544.13,2011-09-28 10:56:00,2011-01-04 13:50:00,73,308.826,266,0.018726591760299626,1,1
13398.0,1,457.34000000000003,2011-05-31 13:17:00,2011-05-31 13:17:00,192,457.34000000000003,0,1.0,2,0
